cntr_01,dist_x,pang_x,plateifu_01,ra_01,dec_01,obsmjd,mag_autocorr,magerr_auto,oid,ra,dec,fid,transient_flag,astrometricrms,nobs,ngoodobs,nbestobs,referencemag,referencemagerr,medianmag,bestmedianmag,meanmag,bestmeanmag,magrms,bestmagrms,sid,s_ra,s_dec,ptffield,ccdid,hmjd,nid,mag_auto,limitmag,absphotzp,fwhmsex,fwhm_image,qaflags,flags,photcalflag,goodflag,pid,ROW_IDX,ROW_NUM
4,0.083291,75.041271,11011-1902,2.1871859445E+02,4.8661890661E+01,54975.399267200,15.467,0.023,1000561080005571,218.7186280,48.6618970,1,0,4.249484E-07,99,99,94,15.436,0.002,15.507,15.506,15.511,15.511,0.093,0.037,12108964000387,218.7186010,48.6618900,100056,8,54975.401007200,94,15.464,21.787,27.650,2.350,4.169,0,131072,0,1,12108964,73,73
4,0.083291,75.041271,11011-1902,2.1871859445E+02,4.8661890661E+01,54917.305177200,15.433,0.036,1000561080005571,218.7186280,48.6618970,1,0,4.249484E-07,99,99,94,15.436,0.002,15.507,15.506,15.511,15.511,0.093,0.037,12280816000477,218.7186060,48.6618840,100056,8,54917.308157200,31,15.434,21.263,27.767,3.950,7.065,0,131072,0,1,12280816,74,74
4,0.083291,75.041271,11011-1902,2.1871859445E+02,4.8661890661E+01,54975.302187200,15.460,0.023,1000561080005571,218.7186280,48.6618970,1,0,4.249484E-07,99,99,94,15.436,0.002,15.507,15.506,15.511,15.511,0.093,0.037,12108960000484,218.7186170,48.6618880,100056,8,54975.303927200,94,15.455,21.897,27.704,2.350,4.534,0,131072,0,1,12108960,75,75
4,0.083291,75.041271,11011-1902,2.1871859445E+02,4.8661890661E+01,55653.295707200,15.512,0.233,1000561080005571,218.7186280,48.6618970,1,0,4.249484E-07,99,99,94,15.436,0.002,15.507,15.506,15.511,15.511,0.093,0.037,10027996000433,218.7186080,48.6618950,100056,8,55653.298687200,751,15.449,21.967,28.092,2.250,4.710,0,131072,0,1,10027996,76,76
4,0.083291,75.041271,11011-1902,2.1871859445E+02,4.8661890661E+01,55717.264617200,15.498,0.022,1000561080005571,218.7186280,48.6618970,1,0,4.249484E-07,99,99,94,15.436,0.002,15.507,15.506,15.511,15.511,0.093,0.037,10665329000406,218.7186530,48.6619100,100056,8,55717.265867200,815,15.500,21.976,28.146,2.250,4.567,0,131072,1,1,10665329,77,77
4,0.083291,75.041271,11011-1902,2.1871859445E+02,4.8661890661E+01,55655.269037200,15.481,0.024,1000561080005571,218.7186280,48.6618970,1,0,4.249484E-07,99,99,94,15.436,0.002,15.507,15.506,15.511,15.511,0.093,0.037,10025824000334,218.7186160,48.6618840,100056,8,55655.272017200,753,15.485,21.636,28.102,3.150,6.288,0,131072,0,1,10025824,78,78
4,0.083291,75.041271,11011-1902,2.1871859445E+02,4.8661890661E+01,55719.298017200,15.483,0.020,1000561080005571,218.7186280,48.6618970,1,0,4.249484E-07,99,99,94,15.436,0.002,15.507,15.506,15.511,15.511,0.093,0.037,9673445000405,218.7186530,48.6618950,100056,8,55719.299177200,817,15.485,21.758,28.140,2.850,5.097,0,131072,0,1,9673445,79,79
4,0.083291,75.041271,11011-1902,2.1871859445E+02,4.8661890661E+01,55799.189557200,15.502,0.096,1000561080005571,218.7186280,48.6618970,1,0,4.249484E-07,99,99,94,15.436,0.002,15.507,15.506,15.511,15.511,0.093,0.037,10409179000283,218.7186330,48.6618970,100056,8,55799.187157200,897,15.477,21.149,27.792,2.550,4.913,0,131072,0,1,10409179,80,80
4,0.083291,75.041271,11011-1902,2.1871859445E+02,4.8661890661E+01,54921.515007200,15.478,0.024,1000561080005571,218.7186280,48.6618970,1,0,4.249484E-07,99,99,94,15.436,0.002,15.507,15.506,15.511,15.511,0.093,0.037,12278538000532,218.7186010,48.6619010,100056,8,54921.517997200,37,15.486,21.389,27.753,2.850,5.185,0,131072,0,1,12278538,81,81
4,0.083291,75.041271,11011-1902,2.1871859445E+02,4.8661890661E+01,55807.189107200,14.790,0.055,1000561080005571,218.7186280,48.6618970,1,0,4.249484E-07,99,99,94,15.436,0.002,15.507,15.506,15.511,15.511,0.093,0.037,10493673000188,218.7186020,48.6619310,100056,8,55807.186487200,905,15.896,20.842,27.838,2.550,4.837,0,131072,0,1,10493673,82,82
4,0.083291,75.041271,11011-1902,2.1871859445E+02,4.8661890661E+01,55720.259637200,15.486,0.026,1000561080005571,218.7186280,48.6618970,1,0,4.249484E-07,99,99,94,15.436,0.002,15.507,15.506,15.511,15.511,0.093,0.037,9672025000331,218.7186380,48.6619020,100056,8,55720.260747200,818,15.505,21.583,28.127,2.550,5.145,0,131072,0,1,9672025,83,83
4,0.083291,75.041271,11011-1902,2.1871859445E+02,4.8661890661E+01,55805.184087200,15.540,0.027,1000561080005571,218.7186280,48.6618970,1,0,4.249484E-07,99,99,94,15.436,0.002,15.507,15.506,15.511,15.511,0.093,0.037,10458866000291,218.7186060,48.6619000,100056,8,55805.181517200,903,15.543,21.259,27.937,2.550,4.952,0,131072,0,1,10458866,84,84
4,0.083291,75.041271,11011-1902,2.1871859445E+02,4.8661890661E+01,55798.200777200,15.499,0.024,1000561080005571,218.7186280,48.6618970,1,0,4.249484E-07,99,99,94,15.436,0.002,15.507,15.506,15.511,15.511,0.093,0.037,10395117000300,218.7186180,48.6618970,100056,8,55798.198397200,896,15.503,21.383,27.892,2.250,4.438,0,131072,0,1,10395117,85,85
4,0.083291,75.041271,11011-1902,2.1871859445E+02,4.8661890661E+01,54975.433667200,15.480,0.023,1000561080005571,218.7186280,48.6618970,1,0,4.249484E-07,99,99,94,15.436,0.002,15.507,15.506,15.511,15.511,0.093,0.037,12108967000410,218.7186000,48.6618850,100056,8,54975.435407200,94,15.472,21.648,27.610,2.550,4.533,0,131072,0,1,12108967,86,86
4,0.083291,75.041271,11011-1902,2.1871859445E+02,4.8661890661E+01,54975.241207200,15.461,0.023,1000561080005571,218.7186280,48.6618970,1,0,4.249484E-07,99,99,94,15.436,0.002,15.507,15.506,15.511,15.511,0.093,0.037,12109069000459,218.7186080,48.6618970,100056,8,54975.242947200,94,15.456,21.974,27.714,2.150,3.812,0,131072,0,1,12109069,87,87
4,0.083291,75.041271,11011-1902,2.1871859445E+02,4.8661890661E+01,55688.381357200,15.500,0.020,1000561080005571,218.7186280,48.6618970,1,0,4.249484E-07,99,99,94,15.436,0.002,15.507,15.506,15.511,15.511,0.093,0.037,12690839000388,218.7186250,48.6618890,100056,8,55688.383727200,786,15.503,22.043,28.061,2.250,4.570,0,131072,1,1,12690839,88,88
4,0.083291,75.041271,11011-1902,2.1871859445E+02,4.8661890661E+01,55687.311527200,15.500,0.022,1000561080005571,218.7186280,48.6618970,1,0,4.249484E-07,99,99,94,15.436,0.002,15.507,15.506,15.511,15.511,0.093,0.037,14305605000349,218.7186360,48.6618980,100056,8,55687.313927200,785,15.512,21.949,28.025,2.150,4.641,0,131072,1,1,14305605,89,89
4,0.083291,75.041271,11011-1902,2.1871859445E+02,4.8661890661E+01,55689.301477200,15.492,0.025,1000561080005571,218.7186280,48.6618970,1,0,4.249484E-07,99,99,94,15.436,0.002,15.507,15.506,15.511,15.511,0.093,0.037,10074015000433,218.7186160,48.6618870,100056,8,55689.303827200,787,15.490,22.108,28.099,2.350,4.870,0,131072,0,1,10074015,90,90
4,0.083291,75.041271,11011-1902,2.1871859445E+02,4.8661890661E+01,55805.140647200,15.545,0.027,1000561080005571,218.7186280,48.6618970,1,0,4.249484E-07,99,99,94,15.436,0.002,15.507,15.506,15.511,15.511,0.093,0.037,10458727000272,218.7186320,48.6619060,100056,8,55805.138077200,903,15.534,21.186,27.992,2.350,4.659,0,131072,0,1,10458727,91,91
4,0.083291,75.041271,11011-1902,2.1871859445E+02,4.8661890661E+01,55689.361207200,15.509,0.025,1000561080005571,218.7186280,48.6618970,1,0,4.249484E-07,99,99,94,15.436,0.002,15.507,15.506,15.511,15.511,0.093,0.037,10073906000349,218.7186230,48.6618770,100056,8,55689.363547200,787,15.511,21.776,28.099,3.250,6.159,0,131072,0,1,10073906,92,92
4,0.083291,75.041271,11011-1902,2.1871859445E+02,4.8661890661E+01,55712.234217200,15.506,0.020,1000561080005571,218.7186280,48.6618970,1,0,4.249484E-07,99,99,94,15.436,0.002,15.507,15.506,15.511,15.511,0.093,0.037,9622870000423,218.7186360,48.6619110,100056,8,55712.235687200,810,15.509,22.074,28.110,2.050,4.474,0,131072,0,1,9622870,93,93
4,0.083291,75.041271,11011-1902,2.1871859445E+02,4.8661890661E+01,55715.268707200,15.504,0.074,1000561080005571,218.7186280,48.6618970,1,0,4.249484E-07,99,99,94,15.436,0.002,15.507,15.506,15.511,15.511,0.093,0.037,9640202000406,218.7186380,48.6619000,100056,8,55715.270037200,813,15.395,21.697,27.980,2.550,4.733,0,131072,0,1,9640202,94,94
4,0.083291,75.041271,11011-1902,2.1871859445E+02,4.8661890661E+01,55657.164067200,15.522,0.181,1000561080005571,218.7186280,48.6618970,1,0,4.249484E-07,99,99,94,15.436,0.002,15.507,15.506,15.511,15.511,0.093,0.037,12904483000260,218.7186220,48.6618780,100056,8,55657.167027200,755,15.724,21.178,27.951,2.950,5.860,0,131072,1,1,12904483,95,95
4,0.083291,75.041271,11011-1902,2.1871859445E+02,4.8661890661E+01,55650.276497200,15.632,0.123,1000561080005571,218.7186280,48.6618970,1,0,4.249484E-07,99,99,94,15.436,0.002,15.507,15.506,15.511,15.511,0.093,0.037,9997929000242,218.7186170,48.6618860,100056,8,55650.279477200,748,16.204,21.456,27.920,2.450,4.808,0,131072,0,1,9997929,96,96
4,0.083291,75.041271,11011-1902,2.1871859445E+02,4.8661890661E+01,55715.312157200,15.507,0.074,1000561080005571,218.7186280,48.6618970,1,0,4.249484E-07,99,99,94,15.436,0.002,15.507,15.506,15.511,15.511,0.093,0.037,9640218000378,218.7186170,48.6618880,100056,8,55715.313487200,813,15.476,21.597,28.053,2.950,5.117,0,131072,0,1,9640218,97,97
4,0.083291,75.041271,11011-1902,2.1871859445E+02,4.8661890661E+01,54918.398437200,15.473,0.023,1000561080005571,218.7186280,48.6618970,1,0,4.249484E-07,99,99,94,15.436,0.002,15.507,15.506,15.511,15.511,0.093,0.037,12282041000705,218.7186170,48.6618950,100056,8,54918.401427200,30,15.476,21.931,27.857,2.350,4.660,0,131072,0,1,12282041,98,98
4,0.083291,75.041271,11011-1902,2.1871859445E+02,4.8661890661E+01,55630.324957200,15.502,0.038,1000561080005571,218.7186280,48.6618970,1,0,4.249484E-07,99,99,94,15.436,0.002,15.507,15.506,15.511,15.511,0.093,0.037,9941306000326,218.7186340,48.6619010,100056,8,55630.327767200,728,15.568,21.622,28.046,2.450,4.824,0,131072,0,1,9941306,99,99
4,0.083291,75.041271,11011-1902,2.1871859445E+02,4.8661890661E+01,55657.220377200,15.442,0.181,1000561080005571,218.7186280,48.6618970,1,0,4.249484E-07,99,99,94,15.436,0.002,15.507,15.506,15.511,15.511,0.093,0.037,12904514000277,218.7185690,48.6618670,100056,8,55657.223347200,755,15.340,21.114,27.924,4.050,7.682,0,131072,1,1,12904514,100,100
4,0.083291,75.041271,11011-1902,2.1871859445E+02,4.8661890661E+01,54975.355877200,15.462,0.023,1000561080005571,218.7186280,48.6618970,1,0,4.249484E-07,99,99,94,15.436,0.002,15.507,15.506,15.511,15.511,0.093,0.037,12108958000398,218.7186130,48.6618760,100056,8,54975.357617200,94,15.464,21.811,27.681,2.450,4.508,0,131072,0,1,12108958,101,101
4,0.083291,75.041271,11011-1902,2.1871859445E+02,4.8661890661E+01,55799.145887200,15.916,0.098,1000561080005571,218.7186280,48.6618970,1,0,4.249484E-07,99,99,94,15.436,0.002,15.507,15.506,15.511,15.511,0.093,0.037,10409065000148,218.7186060,48.6618850,100056,8,55799.143487200,897,16.947,21.092,27.887,2.050,5.204,0,131072,0,1,10409065,102,102
4,0.083291,75.041271,11011-1902,2.1871859445E+02,4.8661890661E+01,54921.315627200,15.472,0.024,1000561080005571,218.7186280,48.6618970,1,0,4.249484E-07,99,99,94,15.436,0.002,15.507,15.506,15.511,15.511,0.093,0.037,12278584000603,218.7186260,48.6618830,100056,8,54921.318607200,37,15.456,21.643,27.739,2.650,4.793,0,131072,0,1,12278584,103,103
4,0.083291,75.041271,11011-1902,2.1871859445E+02,4.8661890661E+01,54915.210547200,15.512,0.023,1000561080005571,218.7186280,48.6618970,1,0,4.249484E-07,99,99,94,15.436,0.002,15.507,15.506,15.511,15.511,0.093,0.037,12368561000508,218.7186050,48.6618770,100056,8,54915.213527200,49,15.495,21.277,27.607,2.550,5.054,0,131072,0,1,12368561,104,104
4,0.083291,75.041271,11011-1902,2.1871859445E+02,4.8661890661E+01,54918.446567200,15.477,0.023,1000561080005571,218.7186280,48.6618970,1,0,4.249484E-07,99,99,94,15.436,0.002,15.507,15.506,15.511,15.511,0.093,0.037,12281987000699,218.7186250,48.6618960,100056,8,54918.449547200,30,15.471,21.873,27.852,2.450,4.787,0,131072,0,1,12281987,105,105
4,0.083291,75.041271,11011-1902,2.1871859445E+02,4.8661890661E+01,55802.143367200,15.571,0.023,1000561080005571,218.7186280,48.6618970,1,0,4.249484E-07,99,99,94,15.436,0.002,15.507,15.506,15.511,15.511,0.093,0.037,10464798000299,218.7186050,48.6619070,100056,8,55802.140877200,900,15.588,21.335,27.947,2.050,3.824,0,131072,0,1,10464798,106,106
4,0.083291,75.041271,11011-1902,2.1871859445E+02,4.8661890661E+01,55806.139557200,15.546,0.024,1000561080005571,218.7186280,48.6618970,1,0,4.249484E-07,99,99,94,15.436,0.002,15.507,15.506,15.511,15.511,0.093,0.037,10494922000298,218.7186430,48.6618940,100056,8,55806.136967200,904,15.551,21.267,28.022,2.150,4.226,0,131072,0,1,10494922,107,107
4,0.083291,75.041271,11011-1902,2.1871859445E+02,4.8661890661E+01,54921.236937200,15.500,0.024,1000561080005571,218.7186280,48.6618970,1,0,4.249484E-07,99,99,94,15.436,0.002,15.507,15.506,15.511,15.511,0.093,0.037,12278653000455,218.7186130,48.6618860,100056,8,54921.239917200,37,15.486,21.168,27.624,2.750,5.126,0,131072,0,1,12278653,108,108
4,0.083291,75.041271,11011-1902,2.1871859445E+02,4.8661890661E+01,55804.183527200,15.505,0.025,1000561080005571,218.7186280,48.6618970,1,0,4.249484E-07,99,99,94,15.436,0.002,15.507,15.506,15.511,15.511,0.093,0.037,10460048000313,218.7186300,48.6618920,100056,8,55804.180987200,902,15.515,21.393,27.981,2.450,4.654,0,131072,0,1,10460048,109,109
4,0.083291,75.041271,11011-1902,2.1871859445E+02,4.8661890661E+01,55803.142117200,15.556,0.022,1000561080005571,218.7186280,48.6618970,1,0,4.249484E-07,99,99,94,15.436,0.002,15.507,15.506,15.511,15.511,0.093,0.037,10461758000290,218.7186080,48.6619150,100056,8,55803.139597200,901,15.574,21.372,28.010,2.050,3.800,0,131072,0,1,10461758,110,110
4,0.083291,75.041271,11011-1902,2.1871859445E+02,4.8661890661E+01,55713.237967200,15.672,0.285,1000561080005571,218.7186280,48.6618970,1,0,4.249484E-07,99,99,94,15.436,0.002,15.507,15.506,15.511,15.511,0.093,0.037,9625108000185,218.7186370,48.6619060,100056,8,55713.239387200,811,16.521,21.285,27.700,2.050,3.785,0,131072,0,1,9625108,111,111
4,0.083291,75.041271,11011-1902,2.1871859445E+02,4.8661890661E+01,55796.194037200,15.526,0.023,1000561080005571,218.7186280,48.6618970,1,0,4.249484E-07,99,99,94,15.436,0.002,15.507,15.506,15.511,15.511,0.093,0.037,10410385000335,218.7186320,48.6619000,100056,8,55796.191727200,894,15.536,21.566,27.980,2.150,4.153,0,131072,0,1,10410385,112,112
4,0.083291,75.041271,11011-1902,2.1871859445E+02,4.8661890661E+01,55649.253797200,15.506,0.024,1000561080005571,218.7186280,48.6618970,1,0,4.249484E-07,99,99,94,15.436,0.002,15.507,15.506,15.511,15.511,0.093,0.037,9989235000436,218.7186200,48.6618920,100056,8,55649.256787200,747,15.477,21.999,28.022,2.150,4.728,0,131072,0,1,9989235,113,113
4,0.083291,75.041271,11011-1902,2.1871859445E+02,4.8661890661E+01,55650.232577200,15.511,0.123,1000561080005571,218.7186280,48.6618970,1,0,4.249484E-07,99,99,94,15.436,0.002,15.507,15.506,15.511,15.511,0.093,0.037,9997932000371,218.7186290,48.6618880,100056,8,55650.235567200,748,15.328,21.537,27.813,2.250,4.271,0,131072,0,1,9997932,114,114
4,0.083291,75.041271,11011-1902,2.1871859445E+02,4.8661890661E+01,55720.303287200,15.483,0.026,1000561080005571,218.7186280,48.6618970,1,0,4.249484E-07,99,99,94,15.436,0.002,15.507,15.506,15.511,15.511,0.093,0.037,9672029000427,218.7186220,48.6619050,100056,8,55720.304397200,818,15.488,22.110,28.116,2.050,4.054,0,131072,0,1,9672029,115,115
4,0.083291,75.041271,11011-1902,2.1871859445E+02,4.8661890661E+01,55653.339857200,15.504,0.233,1000561080005571,218.7186280,48.6618970,1,0,4.249484E-07,99,99,94,15.436,0.002,15.507,15.506,15.511,15.511,0.093,0.037,10027997000443,218.7186170,48.6618970,100056,8,55653.342847200,751,15.416,22.013,28.023,2.050,4.607,0,131072,0,1,10027997,116,116
4,0.083291,75.041271,11011-1902,2.1871859445E+02,4.8661890661E+01,55806.182907200,15.535,0.024,1000561080005571,218.7186280,48.6618970,1,0,4.249484E-07,99,99,94,15.436,0.002,15.507,15.506,15.511,15.511,0.093,0.037,10494801000282,218.7186190,48.6618990,100056,8,55806.180307200,904,15.553,21.251,27.954,2.550,4.905,0,131072,0,1,10494801,117,117
4,0.083291,75.041271,11011-1902,2.1871859445E+02,4.8661890661E+01,55716.273997200,15.509,0.196,1000561080005571,218.7186280,48.6618970,1,0,4.249484E-07,99,99,94,15.436,0.002,15.507,15.506,15.511,15.511,0.093,0.037,9638314000346,218.7186380,48.6619090,100056,8,55716.275287200,814,15.700,21.888,27.941,1.950,3.790,0,131072,0,1,9638314,118,118
4,0.083291,75.041271,11011-1902,2.1871859445E+02,4.8661890661E+01,55716.214557200,15.533,0.195,1000561080005571,218.7186280,48.6618970,1,0,4.249484E-07,99,99,94,15.436,0.002,15.507,15.506,15.511,15.511,0.093,0.037,9638404000359,218.7186430,48.6619120,100056,8,55716.215857200,814,15.500,21.632,27.851,2.150,4.272,0,131072,0,1,9638404,119,119
4,0.083291,75.041271,11011-1902,2.1871859445E+02,4.8661890661E+01,55714.295777200,15.472,0.023,1000561080005571,218.7186280,48.6618970,1,0,4.249484E-07,99,99,94,15.436,0.002,15.507,15.506,15.511,15.511,0.093,0.037,9636646000369,218.7186250,48.6618960,100056,8,55714.297157200,812,15.470,21.735,28.099,2.750,5.663,0,131072,0,1,9636646,120,120
4,0.083291,75.041271,11011-1902,2.1871859445E+02,4.8661890661E+01,55717.316167200,15.488,0.022,1000561080005571,218.7186280,48.6618970,1,0,4.249484E-07,99,99,94,15.436,0.002,15.507,15.506,15.511,15.511,0.093,0.037,10665387000407,218.7186340,48.6619050,100056,8,55717.317417200,815,15.491,21.955,28.132,2.250,4.451,0,131072,1,1,10665387,121,121
4,0.083291,75.041271,11011-1902,2.1871859445E+02,4.8661890661E+01,55631.220927200,15.561,0.021,1000561080005571,218.7186280,48.6618970,1,0,4.249484E-07,99,99,94,15.436,0.002,15.507,15.506,15.511,15.511,0.093,0.037,9943645000246,218.7186280,48.6618830,100056,8,55631.223757200,729,15.550,20.882,27.885,2.850,5.694,0,131072,0,1,9943645,122,122
4,0.083291,75.041271,11011-1902,2.1871859445E+02,4.8661890661E+01,55655.226087200,15.518,0.024,1000561080005571,218.7186280,48.6618970,1,0,4.249484E-07,99,99,94,15.436,0.002,15.507,15.506,15.511,15.511,0.093,0.037,10025780000337,218.7186250,48.6618890,100056,8,55655.229067200,753,15.492,21.356,28.044,3.150,6.201,0,131072,0,1,10025780,123,123
4,0.083291,75.041271,11011-1902,2.1871859445E+02,4.8661890661E+01,55803.185667200,15.511,0.022,1000561080005571,218.7186280,48.6618970,1,0,4.249484E-07,99,99,94,15.436,0.002,15.507,15.506,15.511,15.511,0.093,0.037,10461824000312,218.7186040,48.6619050,100056,8,55803.183147200,901,15.527,21.427,27.942,2.250,4.321,0,131072,0,1,10461824,124,124
4,0.083291,75.041271,11011-1902,2.1871859445E+02,4.8661890661E+01,55630.277357200,15.521,0.038,1000561080005571,218.7186280,48.6618970,1,0,4.249484E-07,99,99,94,15.436,0.002,15.507,15.506,15.511,15.511,0.093,0.037,9941157000327,218.7186190,48.6619040,100056,8,55630.280177200,728,15.503,21.442,27.978,2.550,4.861,0,131072,0,1,9941157,125,125
4,0.083291,75.041271,11011-1902,2.1871859445E+02,4.8661890661E+01,55807.138647200,15.569,0.054,1000561080005571,218.7186280,48.6618970,1,0,4.249484E-07,99,99,94,15.436,0.002,15.507,15.506,15.511,15.511,0.093,0.037,10493691000256,218.7186290,48.6619090,100056,8,55807.136027200,905,15.530,21.111,27.891,2.050,4.297,0,131072,0,1,10493691,126,126
4,0.083291,75.041271,11011-1902,2.1871859445E+02,4.8661890661E+01,55632.258747200,15.495,0.080,1000561080005571,218.7186280,48.6618970,1,0,4.249484E-07,99,99,94,15.436,0.002,15.507,15.506,15.511,15.511,0.093,0.037,9967237000201,218.7185920,48.6618820,100056,8,55632.261607200,730,15.499,20.616,27.954,4.050,7.660,0,131072,0,1,9967237,127,127
4,0.083291,75.041271,11011-1902,2.1871859445E+02,4.8661890661E+01,54916.199697200,15.527,0.101,1000561080005571,218.7186280,48.6618970,1,0,4.249484E-07,99,99,94,15.436,0.002,15.507,15.506,15.511,15.511,0.093,0.037,12262615000328,218.7186130,48.6618860,100056,8,54916.202677200,46,15.567,20.592,27.335,3.250,6.011,0,131072,0,1,12262615,128,128
4,0.083291,75.041271,11011-1902,2.1871859445E+02,4.8661890661E+01,55713.194437200,15.495,0.285,1000561080005571,218.7186280,48.6618970,1,0,4.249484E-07,99,99,94,15.436,0.002,15.507,15.506,15.511,15.511,0.093,0.037,9625028000350,218.7186370,48.6619020,100056,8,55713.195867200,811,15.283,21.515,27.694,2.050,4.235,0,131072,0,1,9625028,129,129
4,0.083291,75.041271,11011-1902,2.1871859445E+02,4.8661890661E+01,55572.392537200,15.571,0.093,1000561080005571,218.7186280,48.6618970,1,0,4.249484E-07,99,99,94,15.436,0.002,15.507,15.506,15.511,15.511,0.093,0.037,10349513000184,218.7186720,48.6618790,100056,8,55572.393147200,669,16.253,20.756,27.832,3.950,7.317,0,131072,1,1,10349513,130,130
4,0.083291,75.041271,11011-1902,2.1871859445E+02,4.8661890661E+01,55685.353377200,15.506,0.019,1000561080005571,218.7186280,48.6618970,1,0,4.249484E-07,99,99,94,15.436,0.002,15.507,15.506,15.511,15.511,0.093,0.037,14322862000359,218.7186320,48.6619090,100056,8,55685.355837200,783,15.511,22.029,28.095,2.050,4.278,0,131072,1,1,14322862,131,131
4,0.083291,75.041271,11011-1902,2.1871859445E+02,4.8661890661E+01,55662.451087200,15.501,0.067,1000561080005571,218.7186280,48.6618970,1,0,4.249484E-07,99,99,94,15.436,0.002,15.507,15.506,15.511,15.511,0.093,0.037,10034683000343,218.7185720,48.6618860,100056,8,55662.454007200,760,15.472,21.402,28.109,3.950,7.037,0,131072,0,1,10034683,132,132
